Horas_Estudio,Asistencia,Involucración_Padres,Acceso_Recursos,Actividades_Extraescolares,Horas_Sueño,Puntuación_Anterior,Nivel_Motivación,Acceso_Internet,Tutorías,Ingreso_Familiar,Calidad_Profesorado,Tipo_Centro,Influencia_Compañeros,Actividad_Física,Problemas_Aprendizaje,Nivel_Educación_Padres,Distancia_Vivienda,Género,Puntuación,Niveles_Rendimiento,Niveles_Previos_Rto
16,93,Bajo,Alto,Sí,5,65,Bajo,Sí,0,Medio,Medio,Público,Negativa,3,No,Instituto,Cercana,Mujer,66,2,2
25,71,Alto,Medio,Sí,7,96,Bajo,Sí,2,Bajo,Medio,Público,Positiva,3,No,Instituto,Cercana,Mujer,69,2,5
21,74,Alto,Medio,Sí,8,95,Bajo,Sí,1,Medio,Medio,Privado,Positiva,5,Sí,Instituto,Lejana,Mujer,66,2,5
22,69,Bajo,Alto,Sí,8,51,Medio,Sí,1,Bajo,Alto,Público,Positiva,3,No,Instituto,Cercana,Mujer,65,2,1
15,83,Medio,Bajo,Sí,7,83,Bajo,Sí,1,Alto,Medio,Público,Neutral,2,No,Postgrado,Cercana,Mujer,66,2,4
24,74,Bajo,Bajo,Sí,9,54,Medio,Sí,1,Bajo,Medio,Público,Neutral,3,No,Instituto,Cercana,Mujer,63,1,1
33,86,Bajo,Medio,Sí,7,80,Medio,Sí,0,Bajo,Alto,Público,Neutral,3,No,Postgrado,Cercana,Mujer,72,2,4
14,61,Medio,Medio,Sí,7,93,Bajo,Sí,3,Medio,Alto,Público,Negativa,2,No,Instituto,Moderada,Hombre,62,1,5
18,63,Alto,Alto,No,8,82,Medio,Sí,1,Alto,Medio,Privado,Negativa,1,No,Instituto,Cercana,Hombre,64,1,4
21,64,Medio,Bajo,No,7,73,Alto,Sí,2,Bajo,Medio,Público,Negativa,2,Sí,Universidad,Lejana,Mujer,61,1,3
25,77,Alto,Medio,Sí,7,98,Bajo,Sí,0,Alto,Medio,Público,Positiva,2,No,Instituto,Cercana,Hombre,70,2,5
17,93,Medio,Medio,No,6,87,Medio,Sí,1,Bajo,Alto,Privado,Negativa,2,No,Instituto,Moderada,Mujer,67,2,4
3,96,Alto,Alto,Sí,10,62,Medio,Sí,3,Bajo,Medio,Privado,Neutral,4,No,Instituto,Lejana,Hombre,66,2,2
28,70,Medio,Medio,Sí,6,69,Medio,Sí,2,Bajo,Bajo,Público,Positiva,4,Sí,Instituto,Cercana,Hombre,66,2,2
25,83,Bajo,Medio,Sí,8,88,Bajo,Sí,1,Medio,Alto,Público,Neutral,3,Sí,Universidad,Cercana,Hombre,68,2,4
10,91,Alto,Alto,Sí,10,51,Medio,Sí,0,Bajo,Medio,Público,Positiva,3,No,Postgrado,Moderada,Hombre,67,2,1
16,72,Medio,Alto,No,5,53,Medio,Sí,1,Alto,Alto,Público,Positiva,3,No,Universidad,Cercana,Hombre,65,2,1
29,76,Medio,Alto,Sí,8,93,Bajo,No,0,Medio,Alto,Público,Positiva,4,No,Universidad,Moderada,Hombre,70,2,5
29,81,Medio,Medio,Sí,7,52,Medio,No,1,Alto,Medio,Público,Neutral,4,No,Universidad,Cercana,Mujer,69,2,1
26,65,Medio,Medio,Sí,10,84,Medio,Sí,1,Bajo,Alto,Público,Positiva,4,No,Postgrado,Cercana,Hombre,68,2,4
19,61,Medio,Medio,No,6,66,Medio,Sí,0,Alto,Medio,Público,Neutral,1,No,Instituto,Cercana,Hombre,61,1,2
20,66,Medio,Alto,Sí,6,91,Bajo,Sí,0,Medio,Alto,Público,Negativa,5,No,Instituto,Lejana,Hombre,65,2,5
19,85,Alto,Alto,No,7,92,Medio,Sí,3,Medio,Medio,Público,Neutral,2,No,Universidad,Cercana,Mujer,71,2,5
27,63,Medio,Alto,No,6,98,Bajo,Sí,0,Medio,Medio,Privado,Negativa,3,No,Instituto,Cercana,Mujer,66,2,5
15,68,Medio,Alto,No,6,55,Medio,No,0,Alto,Medio,Privado,Positiva,3,No,Instituto,Cercana,Mujer,62,1,1
15,74,Bajo,Bajo,No,10,71,Medio,Sí,0,Bajo,Alto,Público,Negativa,2,No,Postgrado,Cercana,Hombre,61,1,3
26,63,Alto,Alto,Sí,7,79,Medio,Sí,1,Bajo,Alto,Público,Negativa,2,No,Instituto,Cercana,Hombre,67,2,3
20,68,Medio,Alto,Sí,6,96,Medio,Sí,0,Bajo,Alto,Público,Neutral,3,No,Instituto,Cercana,Mujer,66,2,5
28,96,Bajo,Alto,No,6,63,Alto,No,1,Alto,Medio,Público,Positiva,2,No,Instituto,Moderada,Mujer,71,2,2
16,61,Medio,Alto,Sí,8,54,Alto,Sí,0,Bajo,Alto,Privado,Positiva,3,No,Universidad,Moderada,Hombre,62,1,1
20,86,Medio,Medio,Sí,8,60,Bajo,Sí,1,Alto,Medio,Público,Neutral,3,Sí,Postgrado,Cercana,Hombre,67,2,1
14,75,Medio,Medio,Sí,6,75,Medio,Sí,0,Bajo,Alto,Público,Neutral,2,No,Instituto,Cercana,Hombre,64,1,3
20,87,Medio,Bajo,No,5,84,Medio,Sí,2,Medio,Medio,Privado,Neutral,3,No,Instituto,Cercana,Hombre,68,2,4
11,84,Medio,Medio,Sí,7,85,Alto,Sí,3,Medio,Medio,Público,Neutral,4,No,Universidad,Moderada,Mujer,67,2,4
17,69,Medio,Medio,Sí,7,54,Alto,Sí,1,Alto,Bajo,Público,Neutral,2,No,Instituto,Cercana,Hombre,63,1,1
11,94,Alto,Alto,No,6,88,Medio,Sí,2,Medio,Medio,Público,Positiva,4,No,Instituto,Cercana,Hombre,70,2,4
24,80,Bajo,Alto,Sí,9,83,Medio,Sí,1,Bajo,Bajo,Público,Negativa,1,No,Instituto,Cercana,Hombre,67,2,4
24,93,Medio,Alto,Sí,8,70,Bajo,Sí,1,Medio,Alto,Privado,Neutral,3,No,Instituto,Moderada,Mujer,71,2,2
10,76,Medio,Bajo,Sí,7,79,Bajo,Sí,3,Medio,Medio,Privado,Neutral,4,No,Instituto,Lejana,Mujer,62,1,3
28,99,Medio,Medio,Sí,6,88,Medio,Sí,3,Bajo,Medio,Público,Positiva,4,No,Instituto,Cercana,Mujer,75,3,4
35,91,Bajo,Medio,Sí,10,63,Bajo,Sí,1,Medio,Medio,Público,Neutral,5,No,Instituto,Cercana,Hombre,72,2,2
20,99,Medio,Bajo,Sí,5,97,Bajo,Sí,4,Alto,Medio,Público,Neutral,3,No,Universidad,Cercana,Mujer,73,2,5
16,81,Bajo,Medio,No,6,57,Alto,Sí,3,Bajo,Bajo,Privado,Positiva,3,No,Instituto,Cercana,Hombre,64,1,1
37,79,Medio,Alto,No,6,95,Alto,Sí,1,Alto,Medio,Público,Negativa,1,No,Instituto,Cercana,Hombre,73,2,5
12,90,Medio,Bajo,Sí,7,87,Bajo,Sí,2,Bajo,Alto,Público,Neutral,2,No,Postgrado,Lejana,Hombre,66,2,4
20,95,Bajo,Bajo,No,8,83,Alto,Sí,1,Medio,Medio,Privado,Positiva,3,No,Instituto,Cercana,Mujer,69,2,4
21,99,Medio,Medio,Sí,5,54,Alto,Sí,1,Bajo,Medio,Público,Neutral,4,No,Universidad,Moderada,Hombre,70,2,1
28,73,Medio,Alto,Sí,6,96,Medio,Sí,1,Medio,Medio,Público,Negativa,0,No,Postgrado,Cercana,Mujer,70,2,5
22,92,Alto,Alto,No,8,65,Medio,Sí,0,Medio,Alto,Privado,Positiva,2,No,Instituto,Moderada,Hombre,71,2,2
17,68,Bajo,Alto,Sí,6,87,Alto,Sí,0,Bajo,Medio,Privado,Positiva,4,Sí,Universidad,Cercana,Hombre,64,1,4
14,82,Medio,Alto,No,6,94,Bajo,Sí,7,Medio,Alto,Privado,Negativa,4,No,Postgrado,Cercana,Hombre,71,2,5
18,67,Alto,Medio,Sí,7,62,Alto,Sí,1,Bajo,Bajo,Privado,Positiva,2,No,Instituto,Lejana,Hombre,63,1,2
14,74,Alto,Alto,Sí,6,96,Bajo,Sí,2,Bajo,Alto,Público,Neutral,4,No,Universidad,Cercana,Hombre,68,2,5
20,97,Medio,Medio,No,7,81,Medio,Sí,3,Medio,Alto,Público,Neutral,3,Sí,Universidad,Cercana,Hombre,71,2,4
17,66,Medio,Medio,Sí,8,83,Medio,Sí,4,Medio,Alto,Privado,Negativa,5,No,Instituto,Moderada,Hombre,65,2,4
11,85,Alto,Medio,Sí,7,96,Medio,No,1,Bajo,Medio,Público,Neutral,3,No,Instituto,Cercana,Hombre,66,2,5
28,84,Alto,Alto,Sí,9,76,Alto,Sí,0,Alto,Medio,Privado,Negativa,3,No,Instituto,Cercana,Hombre,72,2,3
17,65,Alto,Alto,Sí,8,72,Bajo,Sí,1,Bajo,Medio,Público,Positiva,4,No,Universidad,Moderada,Hombre,65,2,3
12,73,Bajo,Medio,No,7,82,Medio,No,1,Bajo,Medio,Público,Positiva,3,No,Instituto,Lejana,Hombre,60,1,4
19,83,Bajo,Medio,No,7,78,Alto,No,2,Bajo,Alto,Público,Positiva,4,No,Postgrado,Moderada,Hombre,67,2,3
20,67,Medio,Alto,No,10,53,Alto,Sí,1,Bajo,Medio,Privado,Positiva,2,No,Postgrado,Cercana,Hombre,65,2,1
10,92,Alto,Bajo,Sí,6,59,Alto,Sí,0,Bajo,Medio,Público,Negativa,2,No,Instituto,Moderada,Mujer,64,1,1
22,99,Alto,Alto,Sí,7,51,Medio,Sí,2,Alto,Alto,Público,Negativa,4,Sí,Instituto,Moderada,Hombre,72,2,1
14,69,Alto,Medio,No,6,55,Medio,Sí,3,Bajo,Bajo,Privado,Positiva,2,No,Instituto,Moderada,Hombre,62,1,1
30,67,Medio,Medio,Sí,8,86,Medio,Sí,0,Bajo,Medio,Público,Neutral,4,No,Instituto,Moderada,Mujer,67,2,4
23,78,Medio,Medio,Sí,10,50,Medio,Sí,1,Medio,Medio,Privado,Positiva,3,Sí,Postgrado,Cercana,Mujer,67,2,1
18,90,Medio,Medio,No,7,65,Bajo,Sí,4,Medio,Medio,Público,Positiva,3,No,Universidad,Cercana,Mujer,69,2,2
16,71,Alto,Alto,Sí,7,72,Bajo,Sí,1,Medio,Bajo,Privado,Neutral,4,No,Universidad,Moderada,Mujer,65,2,3
19,61,Medio,Alto,No,7,97,Bajo,Sí,0,Medio,Alto,Público,Negativa,3,Sí,Universidad,Lejana,Hombre,62,1,5
24,82,Alto,Medio,Sí,5,66,Medio,Sí,0,Medio,Medio,Privado,Neutral,3,No,Postgrado,Cercana,Hombre,69,2,2
20,98,Medio,Alto,No,7,89,Medio,Sí,1,Alto,Medio,Público,Positiva,3,No,Universidad,Lejana,Mujer,72,2,4
19,76,Bajo,Alto,Sí,10,70,Bajo,Sí,1,Bajo,Medio,Público,Negativa,3,No,Universidad,Lejana,Mujer,63,1,2
20,77,Alto,Medio,No,8,55,Bajo,Sí,1,Medio,Medio,Público,Negativa,3,No,Universidad,Lejana,Mujer,64,1,1
16,99,Bajo,Medio,Sí,9,55,Medio,Sí,1,Alto,Medio,Público,Neutral,3,Sí,Universidad,Lejana,Mujer,67,2,1
18,88,Medio,Medio,No,9,72,Alto,Sí,2,Alto,Alto,Público,Neutral,4,No,Postgrado,Moderada,Hombre,70,2,3
7,89,Alto,Bajo,Sí,6,53,Medio,Sí,3,Bajo,Alto,Privado,Neutral,2,No,Instituto,Moderada,Hombre,64,1,1
26,83,Medio,Medio,No,10,79,Medio,Sí,1,Alto,Medio,Público,Neutral,2,No,Instituto,Moderada,Mujer,69,2,3
22,99,Alto,Alto,No,4,75,Bajo,Sí,2,Medio,Medio,Privado,Negativa,4,No,Instituto,Cercana,Mujer,72,2,3
15,88,Medio,Medio,Sí,7,85,Medio,Sí,4,Medio,Medio,Privado,Negativa,2,No,Postgrado,Cercana,Mujer,69,2,4
31,96,Alto,Medio,Sí,4,59,Medio,Sí,3,Bajo,Medio,Privado,Neutral,5,No,Instituto,Cercana,Mujer,75,3,1
21,88,Bajo,Medio,No,4,80,Bajo,Sí,1,Medio,Medio,Público,Positiva,2,Sí,Postgrado,Cercana,Hombre,67,2,4
14,89,Medio,Medio,Sí,8,59,Alto,Sí,1,Bajo,Medio,Privado,Neutral,3,No,Universidad,Cercana,Hombre,67,2,1
25,72,Medio,Medio,No,6,86,Alto,Sí,0,Medio,Medio,Público,Neutral,2,No,Instituto,Lejana,Mujer,66,2,4
22,72,Medio,Bajo,Sí,9,65,Alto,Sí,0,Medio,Medio,Público,Neutral,3,No,Instituto,Moderada,Hombre,64,1,2
22,91,Medio,Bajo,No,4,81,Medio,Sí,2,Bajo,Alto,Privado,Negativa,3,No,Instituto,Cercana,Hombre,68,2,4
17,72,Alto,Medio,Sí,7,94,Alto,Sí,1,Bajo,Medio,Público,Neutral,5,No,Instituto,Moderada,Hombre,66,2,5
23,83,Alto,Medio,No,5,74,Medio,Sí,3,Bajo,Medio,Público,Negativa,2,No,Postgrado,Cercana,Hombre,69,2,3
18,70,Alto,Bajo,Sí,7,60,Medio,Sí,1,Medio,Alto,Público,Positiva,3,No,Universidad,Cercana,Hombre,65,2,1
23,93,Medio,Bajo,Sí,9,94,Alto,Sí,2,Medio,Bajo,Privado,Negativa,3,No,Instituto,Moderada,Mujer,70,2,5
9,64,Medio,Bajo,Sí,10,68,Bajo,Sí,0,Medio,Medio,Privado,Negativa,3,No,Instituto,Cercana,Hombre,57,1,2
17,93,Medio,Medio,No,8,87,Bajo,Sí,2,Alto,Alto,Privado,Negativa,3,No,Universidad,Moderada,Hombre,69,2,4
30,84,Alto,Bajo,Sí,5,66,Bajo,Sí,0,Medio,Bajo,Público,Positiva,2,No,Postgrado,Cercana,Mujer,70,2,2
15,67,Bajo,Medio,Sí,5,65,Medio,Sí,4,Medio,Medio,Privado,Negativa,2,No,Universidad,Cercana,Hombre,63,1,2
16,82,Medio,Medio,No,7,82,Medio,Sí,1,Medio,Bajo,Público,Neutral,3,No,Postgrado,Moderada,Mujer,66,2,4
17,71,Medio,Medio,Sí,6,58,Medio,Sí,3,Medio,Medio,Privado,Positiva,3,Sí,Instituto,Cercana,Hombre,64,1,1
13,73,Medio,Alto,No,8,93,Medio,Sí,0,Alto,Alto,Público,Neutral,3,No,Postgrado,Cercana,Mujer,65,2,5
7,74,Alto,Medio,No,10,69,Alto,Sí,1,Alto,Medio,Público,Positiva,4,No,Instituto,Cercana,Hombre,64,1,2
19,63,Medio,Bajo,Sí,6,51,Alto,Sí,2,Medio,Medio,Público,Neutral,4,No,Instituto,Cercana,Hombre,62,1,1
21,99,Alto,Medio,Sí,6,65,Bajo,Sí,1,Medio,Medio,Privado,Positiva,2,No,Universidad,Lejana,Mujer,71,2,2
20,61,Medio,Alto,No,5,89,Medio,Sí,1,Medio,Medio,Público,Neutral,2,No,Postgrado,Lejana,Mujer,64,1,4
19,86,Alto,Alto,Sí,7,93,Alto,Sí,1,Medio,Alto,Público,Neutral,2,No,Instituto,Cercana,Hombre,72,2,5
20,75,Medio,Medio,No,7,78,Medio,Sí,0,Bajo,Medio,Público,Negativa,2,No,Universidad,Cercana,Mujer,64,1,3
26,86,Medio,Bajo,Sí,7,65,Medio,Sí,2,Alto,Alto,Privado,Neutral,4,No,Postgrado,Moderada,Hombre,71,2,2
19,74,Medio,Medio,Sí,8,76,Alto,Sí,5,Medio,Alto,Público,Neutral,4,Sí,Universidad,Cercana,Mujer,68,2,3
17,87,Medio,Medio,Sí,8,92,Medio,No,3,Alto,Bajo,Público,Negativa,2,No,Universidad,Cercana,Hombre,68,2,5
18,89,Medio,Medio,No,7,66,Medio,Sí,2,Medio,Medio,Público,Positiva,3,No,Universidad,Moderada,Hombre,68,2,2
23,88,Medio,Medio,No,7,69,Medio,Sí,3,Bajo,Alto,Público,Negativa,3,No,Instituto,Cercana,Hombre,69,2,2
28,65,Bajo,Medio,Sí,7,77,Alto,Sí,1,Bajo,Alto,Público,Positiva,3,No,Universidad,Cercana,Hombre,67,2,3
16,86,Medio,Bajo,No,7,94,Bajo,Sí,0,Bajo,Medio,Privado,Positiva,4,No,Instituto,Cercana,Hombre,66,2,5
21,71,Medio,Medio,Sí,6,79,Medio,Sí,1,Bajo,Medio,Privado,Neutral,4,No,Postgrado,Lejana,Hombre,65,2,3
22,61,Medio,Alto,No,5,60,Alto,Sí,0,Alto,Bajo,Privado,Neutral,2,No,Instituto,Moderada,Hombre,63,1,1
14,77,Alto,Bajo,No,7,54,Medio,Sí,1,Medio,Alto,Público,Negativa,2,No,Instituto,Moderada,Hombre,62,1,1
20,77,Alto,Alto,No,6,55,Medio,Sí,1,Alto,Bajo,Privado,Neutral,1,No,Universidad,Cercana,Hombre,67,2,1
11,79,Medio,Medio,Sí,8,98,Medio,Sí,2,Bajo,Medio,Público,Neutral,4,No,Instituto,Cercana,Mujer,65,2,5
9,88,Medio,Medio,Sí,7,91,Medio,Sí,1,Bajo,Medio,Público,Negativa,3,No,Universidad,Cercana,Mujer,66,2,5
22,72,Bajo,Alto,No,7,88,Medio,No,2,Medio,Medio,Público,Positiva,4,No,Instituto,Cercana,Mujer,66,2,4
18,73,Medio,Medio,Sí,8,75,Medio,Sí,0,Alto,Medio,Público,Neutral,1,Sí,Universidad,Cercana,Mujer,64,1,3
21,62,Alto,Medio,Sí,5,84,Medio,Sí,5,Bajo,Medio,Público,Positiva,4,No,Instituto,Cercana,Mujer,67,2,4
20,87,Medio,Medio,No,10,56,Medio,Sí,2,Medio,Medio,Público,Neutral,2,No,Universidad,Moderada,Mujer,67,2,1
14,83,Bajo,Bajo,No,4,81,Bajo,Sí,1,Bajo,Medio,Público,Negativa,4,Sí,Instituto,Moderada,Hombre,61,1,4
20,74,Medio,Medio,Sí,9,91,Medio,Sí,1,Bajo,Medio,Público,Neutral,5,No,Instituto,Cercana,Hombre,66,2,5
13,88,Alto,Medio,Sí,7,53,Medio,Sí,2,Medio,Medio,Privado,Negativa,4,No,Universidad,Moderada,Hombre,66,2,1
28,81,Medio,Bajo,Sí,6,65,Medio,Sí,1,Bajo,Medio,Público,Positiva,2,No,Instituto,Moderada,Hombre,67,2,2
12,79,Alto,Medio,No,5,56,Alto,Sí,1,Bajo,Bajo,Público,Positiva,5,No,Instituto,Cercana,Mujer,64,1,1
19,80,Alto,Bajo,No,6,63,Bajo,Sí,1,Bajo,Medio,Público,Neutral,3,No,Instituto,Cercana,Hombre,64,1,2
14,85,Bajo,Medio,No,7,89,Medio,Sí,2,Medio,Alto,Público,Positiva,2,No,Universidad,Moderada,Hombre,67,2,4
23,86,Bajo,Alto,No,7,67,Bajo,Sí,2,Medio,Alto,Privado,Neutral,3,Sí,Universidad,Cercana,Mujer,68,2,2
18,72,Medio,Bajo,No,9,84,Medio,Sí,2,Medio,Medio,Público,Neutral,4,No,Instituto,Cercana,Hombre,64,1,4
17,66,Medio,Medio,Sí,7,89,Medio,Sí,0,Medio,Medio,Privado,Negativa,3,No,Universidad,Cercana,Hombre,63,1,4
25,66,Medio,Alto,Sí,7,91,Medio,Sí,2,Bajo,Alto,Público,Neutral,3,No,Universidad,Cercana,Hombre,68,2,5
20,86,Bajo,Bajo,No,8,94,Bajo,Sí,2,Bajo,Medio,Privado,Negativa,2,No,Instituto,Lejana,Mujer,64,1,5
23,95,Bajo,Medio,Sí,7,80,Alto,Sí,2,Bajo,Medio,Público,Neutral,4,No,Instituto,Moderada,Mujer,70,2,4
14,76,Bajo,Medio,No,7,64,Medio,Sí,3,Medio,Medio,Privado,Positiva,3,No,Universidad,Cercana,Hombre,64,1,2
12,67,Alto,Medio,No,7,58,Medio,Sí,0,Alto,Medio,Público,Neutral,2,Sí,Instituto,Lejana,Hombre,59,1,1
21,90,Alto,Medio,Sí,8,75,Medio,Sí,4,Bajo,Alto,Público,Neutral,2,No,Instituto,Moderada,Hombre,71,2,3
18,93,Bajo,Medio,Sí,6,55,Medio,Sí,3,Bajo,Medio,Público,Negativa,5,No,Instituto,Moderada,Hombre,67,2,1
24,95,Medio,Bajo,Sí,6,96,Alto,Sí,3,Bajo,Medio,Privado,Neutral,3,No,Postgrado,Cercana,Mujer,73,2,5
20,84,Bajo,Bajo,No,8,72,Medio,Sí,3,Alto,Medio,Público,Neutral,3,No,Instituto,Cercana,Hombre,66,2,3
21,94,Alto,Alto,No,5,94,Medio,Sí,2,Bajo,Alto,Privado,Neutral,2,No,Universidad,Cercana,Hombre,73,2,5
10,61,Alto,Medio,Sí,7,85,Alto,Sí,1,Medio,Medio,Público,Neutral,4,No,Instituto,Cercana,Mujer,62,1,4
31,64,Medio,Alto,No,6,93,Medio,Sí,1,Bajo,Alto,Público,Neutral,3,No,Instituto,Cercana,Mujer,69,2,5
19,64,Medio,Alto,No,8,94,Medio,Sí,3,Medio,Alto,Privado,Neutral,3,Sí,Postgrado,Cercana,Mujer,66,2,5
24,89,Medio,Bajo,Sí,9,53,Medio,Sí,1,Bajo,Alto,Privado,Neutral,3,No,Instituto,Cercana,Hombre,68,2,1
15,63,Medio,Medio,Sí,6,86,Bajo,Sí,4,Alto,Medio,Público,Positiva,5,No,Instituto,Cercana,Hombre,65,2,4
22,80,Medio,Medio,Sí,8,61,Alto,Sí,1,Bajo,Medio,Público,Positiva,2,No,Universidad,Moderada,Hombre,67,2,2
12,79,Medio,Medio,Sí,7,99,Bajo,Sí,2,Medio,Medio,Público,Negativa,2,Sí,Instituto,Cercana,Mujer,64,1,5
23,72,Alto,Alto,Sí,6,89,Medio,No,0,Medio,Alto,Privado,Negativa,3,No,Instituto,Moderada,Hombre,67,2,4
18,95,Bajo,Bajo,Sí,7,50,Bajo,Sí,3,Medio,Medio,Privado,Neutral,3,No,Instituto,Moderada,Mujer,66,2,1
20,67,Alto,Medio,No,9,96,Alto,Sí,1,Alto,Alto,Público,Positiva,3,No,Instituto,Cercana,Mujer,68,2,5
24,74,Medio,Medio,Sí,7,65,Bajo,Sí,3,Medio,Alto,Público,Neutral,2,No,Universidad,Cercana,Hombre,68,2,2
13,91,Medio,Bajo,Sí,9,71,Bajo,Sí,1,Bajo,Medio,Público,Positiva,2,No,Universidad,Lejana,Hombre,64,1,3
16,61,Alto,Medio,Sí,7,81,Bajo,Sí,2,Medio,Medio,Público,Neutral,1,No,Instituto,Cercana,Mujer,63,1,4
23,87,Alto,Medio,No,5,96,Medio,Sí,2,Medio,Medio,Público,Positiva,3,No,Universidad,Moderada,Mujer,72,2,5
33,93,Alto,Medio,No,7,96,Medio,Sí,1,Bajo,Alto,Público,Positiva,1,No,Postgrado,Moderada,Mujer,75,3,5
19,97,Alto,Medio,No,5,78,Bajo,Sí,2,Bajo,Medio,Público,Positiva,3,No,Instituto,Cercana,Hombre,71,2,3
24,95,Alto,Medio,No,7,66,Bajo,Sí,2,Alto,Alto,Público,Negativa,3,No,Instituto,Cercana,Hombre,71,2,2
19,73,Medio,Medio,Sí,6,64,Bajo,Sí,4,Medio,Medio,Público,Positiva,5,Sí,Universidad,Cercana,Mujer,66,2,2
32,83,Alto,Medio,Sí,10,68,Medio,No,3,Bajo,Medio,Privado,Positiva,4,No,Instituto,Moderada,Mujer,71,2,2
10,63,Alto,Medio,No,9,59,Bajo,Sí,0,Medio,Alto,Público,Positiva,5,No,Postgrado,Moderada,Hombre,61,1,1
21,70,Medio,Medio,Sí,7,83,Medio,Sí,1,Medio,Medio,Público,Neutral,3,No,Instituto,Lejana,Hombre,65,2,4
10,64,Medio,Bajo,No,9,76,Bajo,Sí,1,Bajo,Medio,Privado,Positiva,1,No,Instituto,Cercana,Mujer,58,1,3
5,73,Alto,Bajo,Sí,6,89,Alto,Sí,1,Medio,Medio,Público,Neutral,2,No,Instituto,Cercana,Hombre,62,1,4
22,95,Alto,Bajo,No,5,55,Medio,Sí,2,Alto,Alto,Público,Neutral,0,Sí,Universidad,Cercana,Mujer,69,2,1
21,74,Medio,Bajo,Sí,8,70,Medio,Sí,1,Medio,Medio,Público,Neutral,3,No,Postgrado,Lejana,Hombre,65,2,2
18,82,Alto,Medio,Sí,8,62,Alto,Sí,3,Bajo,Medio,Privado,Neutral,4,No,Instituto,Cercana,Mujer,69,2,2
19,77,Alto,Medio,Sí,6,77,Alto,Sí,1,Bajo,Alto,Privado,Neutral,3,No,Universidad,Cercana,Mujer,68,2,3
39,78,Medio,Medio,No,6,73,Medio,Sí,0,Bajo,Medio,Público,Positiva,2,No,Universidad,Lejana,Hombre,70,2,3
18,99,Alto,Medio,Sí,8,72,Medio,Sí,4,Bajo,Medio,Público,Neutral,4,No,Instituto,Cercana,Mujer,72,2,3
23,72,Bajo,Medio,Sí,4,66,Bajo,No,3,Bajo,Medio,Privado,Positiva,4,No,Postgrado,Cercana,Mujer,66,2,2
16,85,Bajo,Alto,Sí,8,86,Bajo,Sí,2,Alto,Medio,Privado,Neutral,4,No,Instituto,Cercana,Mujer,68,2,4
22,77,Medio,Medio,Sí,7,74,Alto,Sí,2,Bajo,Bajo,Privado,Negativa,4,No,Universidad,Cercana,Hombre,67,2,3
19,62,Alto,Bajo,Sí,8,60,Medio,Sí,1,Bajo,Medio,Público,Positiva,2,No,Universidad,Lejana,Mujer,61,1,1
18,80,Bajo,Bajo,Sí,8,77,Medio,Sí,1,Bajo,Alto,Público,Negativa,2,No,Universidad,Cercana,Mujer,64,1,3
31,93,Alto,Medio,No,6,80,Medio,Sí,3,Medio,Medio,Público,Neutral,2,No,Instituto,Cercana,Hombre,74,3,4
27,64,Medio,Medio,No,5,51,Alto,Sí,1,Bajo,Alto,Público,Negativa,3,No,Instituto,Cercana,Mujer,64,1,1
21,63,Alto,Bajo,Sí,9,60,Medio,Sí,2,Medio,Medio,Público,Negativa,2,No,Postgrado,Cercana,Hombre,64,1,1
6,66,Alto,Medio,Sí,7,62,Bajo,Sí,2,Bajo,Medio,Público,Neutral,4,No,Postgrado,Cercana,Hombre,61,1,2
18,91,Alto,Alto,Sí,7,62,Medio,Sí,3,Bajo,Medio,Privado,Positiva,3,No,Instituto,Cercana,Hombre,71,2,2
36,89,Alto,Bajo,Sí,8,62,Bajo,Sí,2,Bajo,Alto,Privado,Negativa,3,No,Universidad,Moderada,Hombre,72,2,2
19,83,Alto,Alto,No,6,64,Medio,Sí,0,Medio,Medio,Privado,Negativa,5,No,Postgrado,Cercana,Mujer,68,2,2
27,79,Bajo,Alto,Sí,8,63,Alto,Sí,2,Bajo,Medio,Público,Negativa,5,No,Universidad,Moderada,Mujer,69,2,2
29,96,Medio,Alto,No,8,94,Alto,No,2,Bajo,Alto,Público,Negativa,4,No,Instituto,Cercana,Hombre,74,3,5
21,91,Medio,Alto,Sí,9,66,Bajo,Sí,3,Bajo,Medio,Público,Neutral,4,No,Universidad,Moderada,Mujer,70,2,2
15,92,Alto,Bajo,Sí,9,67,Bajo,Sí,1,Alto,Alto,Público,Positiva,2,No,Postgrado,Cercana,Hombre,69,2,2
5,93,Bajo,Bajo,No,7,63,Medio,Sí,2,Medio,Alto,Público,Neutral,3,No,Postgrado,Cercana,Hombre,64,1,2
24,86,Bajo,Bajo,Sí,8,98,Medio,Sí,2,Alto,Medio,Público,Positiva,5,No,Postgrado,Lejana,Hombre,71,2,5
15,78,Alto,Bajo,Sí,7,77,Bajo,Sí,0,Alto,Medio,Público,Neutral,3,No,Universidad,Cercana,Hombre,65,2,3
21,95,Alto,Medio,Sí,7,81,Medio,Sí,0,Medio,Medio,Público,Neutral,3,No,Instituto,Cercana,Hombre,71,2,4
13,97,Alto,Alto,Sí,5,87,Bajo,Sí,1,Medio,Alto,Público,Neutral,2,No,Postgrado,Cercana,Mujer,71,2,4
18,61,Bajo,Medio,Sí,7,67,Medio,Sí,5,Alto,Alto,Público,Positiva,2,No,Postgrado,Cercana,Hombre,66,2,2
20,62,Medio,Medio,No,4,98,Alto,Sí,1,Alto,Bajo,Público,Negativa,4,No,Instituto,Cercana,Hombre,64,1,5
